683.3	7.178	25.18
693.1	7.208	24.78
703	7.238	24.4
712.8	7.268	24.04
722.6	7.298	23.7
732.4	7.328	23.38
742.3	7.358	23.07
752.1	7.388	22.78
761.9	7.418	22.5
771.8	7.448	22.23
781.6	7.478	21.98
791.4	7.508	21.73
801.2	7.538	21.49
811.1	7.568	21.26
820.9	7.598	21.04
830.7	7.628	20.83
840.6	7.658	20.62
850.4	7.688	20.42
860.2	7.718	20.23
870	7.748	20.04
879.9	7.779	19.86
889.7	7.809	19.69
899.5	7.839	19.52
909.4	7.869	19.35
919.2	7.899	19.19
929	7.929	19.04
938.8	7.959	18.89
948.7	7.989	18.74
958.5	8.019	18.59
968.3	8.049	18.45
978.2	8.079	18.32
988	8.109	18.19
997.8	8.139	18.06
1008	8.169	17.93
1017	8.199	17.81
1027	8.229	17.69
1037	8.259	17.57
1047	8.289	17.45
1057	8.319	17.34
1067	8.349	17.23
1076	8.379	17.12
1086	8.409	17.02
1096	8.439	16.91
1106	8.469	16.81
1116	8.499	16.71
1126	8.529	16.62
1135	8.559	16.52
1145	8.589	16.43
1155	8.619	16.34
1165	8.649	16.25
1175	8.679	16.16
1185	8.709	16.08
1194	8.739	15.99
1204	8.769	15.91
1214	8.8	15.83
1224	8.83	15.75
1234	8.86	15.67
1244	8.89	15.59
1253	8.92	15.52
1263	8.95	15.44
1273	8.98	15.37
300	9.01	1001
309.8	9.04	997.3
319.7	9.07	993.5
329.5	9.1	988.9
339.3	9.13	983.8
349.1	9.16	978.2
359	9.19	972.2
368.8	9.22	965.6
378.6	9.25	958.6
388.5	9.28	951.3
398.3	9.31	943.5
408.1	9.34	935.3
417.9	9.37	926.7
427.8	9.4	917.7
437.6	9.43	908.3
447.4	9.46	898.5
457.3	9.49	888.2
467.1	9.52	877.5
476.9	9.55	866.2
486.7	9.58	854.5
496.6	9.61	842.1
506.4	9.64	829.2
516.2	9.67	815.5
526.1	9.7	801
535.9	9.73	785.6
545.7	9.76	769.1
555.5	9.79	751.3
565.4	9.82	731.8
575.2	9.851	710.3
585	9.881	53.88
594.8	9.911	50.59
604.7	9.941	48.09
614.5	9.971	46.06
624.3	10	44.35
634.2	10.03	42.89
644	10.06	41.6
653.8	10.09	40.45
663.6	10.12	39.42
673.5	10.15	38.48
683.3	10.18	37.62
693.1	10.21	36.83
703	10.24	36.09
712.8	10.27	35.41
722.6	10.3	34.77
732.4	10.33	34.16
742.3	10.36	33.6
752.1	10.39	33.06
761.9	10.42	32.55
771.8	10.45	32.07
781.6	10.48	31.61
791.4	10.51	31.17
801.2	10.54	30.75
811.1	10.57	30.35
820.9	10.6	29.96
830.7	10.63	29.59
840.6	10.66	29.24
850.4	10.69	28.9
860.2	10.72	28.57
870	10.75	28.25
879.9	10.78	27.94
889.7	10.81	27.64
899.5	10.84	27.36
909.4	10.87	27.08
919.2	10.9	26.81
929	10.93	26.55
938.8	10.96	26.3
948.7	10.99	26.05
958.5	11.02	25.81
968.3	11.05	25.58
978.2	11.08	25.35
988	11.11	25.13
997.8	11.14	24.92
1008	11.17	24.71
1017	11.2	24.51
1027	11.23	24.31
1037	11.26	24.11
1047	11.29	23.93
1057	11.32	23.74
1067	11.35	23.56
1076	11.38	23.39
1086	11.41	23.21
1096	11.44	23.05
1106	11.47	22.88
1116	11.5	22.72
1126	11.53	22.56
1135	11.56	22.41
1145	11.59	22.26
1155	11.62	22.11
1165	11.65	21.97
1175	11.68	21.83
1185	11.71	21.69
1194	11.74	21.55
1204	11.77	21.42
1214	11.8	21.29
1224	11.83	21.16
1234	11.86	21.03
1244	11.89	20.91
1253	11.92	20.79
1263	11.95	20.67
1273	11.98	20.55
300	12.01	1002
309.8	12.04	998.6
319.7	12.07	994.7
329.5	12.1	990.2
339.3	12.13	985.1
349.1	12.16	979.5
359	12.19	973.5
368.8	12.22	967
378.6	12.25	960
388.5	12.28	952.7
398.3	12.31	945
408.1	12.34	936.8
417.9	12.37	928.3
427.8	12.4	919.4
437.6	12.43	910.1
447.4	12.46	900.3
457.3	12.49	890.2
467.1	12.52	879.6
476.9	12.55	868.5
486.7	12.58	856.9
496.6	12.61	844.7
506.4	12.64	831.9
516.2	12.67	818.5
526.1	12.7	804.3
535.9	12.73	789.3
545.7	12.76	773.3
555.5	12.79	756
565.4	12.82	737.4
575.2	12.85	716.9
585	12.88	693.9
594.8	12.91	667.6
604.7	12.94	76.83
614.5	12.97	70.21
624.3	13	65.67
634.2	13.03	62.2
644	13.06	59.4
