250	0.001	991.3
250	0.05105	991.3
250	0.1011	991.3
250	0.1511	991.3
250	0.2012	991.3
250	0.2512	991.3
250	0.3013	991.4
250	0.3513	991.4
250	0.4014	991.4
250	0.4514	991.5
250	0.5015	991.5
250	0.5515	991.5
250	0.6016	991.6
250	0.6516	991.6
250	0.7017	991.6
250	0.7517	991.7
250	0.8018	991.7
250	0.8518	991.8
250	0.9019	991.8
250	0.9519	991.8
250	1.002	991.9
250	1.052	991.9
250	1.102	991.9
250	1.152	992
250	1.202	992
250	1.252	992
250	1.302	992.1
250	1.352	992.1
250	1.402	992.1
250	1.452	992.2
250	1.502	992.2
250	1.553	992.2
250	1.603	992.3
250	1.653	992.3
250	1.703	992.3
250	1.753	992.4
250	1.803	992.4
250	1.853	992.4
250	1.903	992.5
250	1.953	992.5
250	2.003	992.5
250	2.053	992.6
250	2.103	992.6
250	2.153	992.6
250	2.203	992.7
250	2.253	992.7
250	2.303	992.7
250	2.353	992.8
250	2.403	992.8
250	2.453	992.8
250	2.503	992.9
250	2.554	992.9
250	2.604	992.9
250	2.654	993
250	2.704	993
250	2.754	993
250	2.804	993.1
250	2.854	993.1
250	2.904	993.1
250	2.954	993.2
250	3.004	993.2
250	3.054	993.2
250	3.104	993.3
250	3.154	993.3
250	3.204	993.3
250	3.254	993.4
250	3.304	993.4
250	3.354	993.4
250	3.404	993.5
250	3.454	993.5
250	3.504	993.5
250	3.554	993.6
250	3.605	993.6
250	3.655	993.6
250	3.705	993.7
250	3.755	993.7
250	3.805	993.7
250	3.855	993.8
250	3.905	993.8
250	3.955	993.8
250	4.005	993.9
250	4.055	993.9
250	4.105	993.9
250	4.155	994
250	4.205	994
250	4.255	994
250	4.305	994.1
250	4.355	994.1
250	4.405	994.1
250	4.455	994.2
250	4.505	994.2
250	4.555	994.2
250	4.606	994.3
250	4.656	994.3
250	4.706	994.3
250	4.756	994.4
250	4.806	994.4
250	4.856	994.4
250	4.906	994.5
250	4.956	994.5
250	5.006	994.5
