-7	0	-3.23683985552420E+12
-7	4	7.32633509021810E+12
-6	0	3.58250897246170E+11
-6	2	-5.83401318515900E+11
-5	0	-1.07830682174700E+10
-5	2	2.08255445631710E+10
-2	0	6.10747835645160E+05
-2	1	-8.59777225355800E+05
-1	0	-2.57457236041700E+04
-1	2	3.10810884227140E+04
0	0	1.20823158659360E+03
0	1	4.82197551092550E+02
1	4	3.79660012724860E+00
1	8	-1.08429848800770E+01
2	4	-4.53641726766600E+00
6	0	1.45591156588990E+00
6	1	1.12615974072300E+00
6	4	1.78117055210670E+00
6	10	1.23881807826290E+01
6	12	-1.16008759805270E+01
6	16	2.78463670885540E+01
6	20	-5.92700384741760E+01
6	22	1.29185829918780E+01

