0	0	1.08989523182880E+03
0	1	8.49516544955350E+02
0	2	-1.07817480918260E+02
0	3	3.31536548012630E+01
0	7	-7.42320167902480E+00
0	20	1.17650487243560E+01
1	0	1.84457493557900E+00
1	1	-4.17927005496240E+00
1	2	6.24781197178120E+00
1	3	-1.73445631081140E+01
1	7	-2.00581768620960E+02
1	9	2.71960654737960E+02
1	11	-4.55113182858180E+02
1	18	3.09191968860470E+03
1	44	2.52266403578720E+05
2	0	-6.17074228683390E+00
2	2	-3.10780338438380E-01
2	7	1.16708730771070E+01
2	36	1.28127984040460E+08
2	38	-9.85549096232760E+08
2	40	2.82245042802050E+09
2	42	-3.59489714107030E+09
2	44	1.72273499671900E+09
3	24	-1.35513342407750E+04
3	44	1.28487346646500E+07
4	12	1.38657242832260E+00
4	32	2.35988325565140E+05
4	44	-1.31052365450540E+07
5	32	7.39998354747660E+03
5	36	-5.51966970300600E+05
5	42	3.71540855140490E+06
6	34	1.91277299235190E+04
6	44	-4.15351648356340E+05
7	28	-6.24594209806070E+01

